date,symbol,open,high,low,close,Volume BTC,Volume USD
2021-10-11 12:00:00,BTC/USD,56428.8,56564.89,56146.34,56492.85,76.66601254,4331081.54652034
2021-10-11 11:00:00,BTC/USD,56235.57,56673.9,55896.24,56443.66,116.39673058,6569857.48596912
2021-10-11 10:00:00,BTC/USD,56556.62,56569.54,56214.74,56214.74,45.52003885,2558897.14874265
2021-10-11 09:00:00,BTC/USD,56578.61,56762.18,56425.54,56531.55,69.06295837,3904236.08424157
2021-10-11 08:00:00,BTC/USD,56817.67,56891.92,56340.83,56586.15,70.1439609,3969176.69308153
2021-10-11 07:00:00,BTC/USD,56705.61,57092.62,56589.12,56830.45,195.91272364,11133808.2451868
2021-10-11 06:00:00,BTC/USD,56569,56778.86,56485.87,56705.2,96.54773225,5474758.4667827
2021-10-11 05:00:00,BTC/USD,56496.93,56612.14,56161.28,56511.49,44.36068189,2506888.23101992
2021-10-11 04:00:00,BTC/USD,56569,56730.34,56374,56472.15,48.4969005,2738724.23957108
2021-10-11 03:00:00,BTC/USD,55839.97,56800,55707.42,56507.45,150.61181345,8510689.5179352
2021-10-11 02:00:00,BTC/USD,55377.26,55836.75,55318.21,55825.78,27.55626711,1538350.1053041
2021-10-11 01:00:00,BTC/USD,55153.98,55665.55,55104.39,55373.2,39.31959261,2177251.66551205
2021-10-11 00:00:00,BTC/USD,54657,55184.23,54462.45,55163.83,37.83717545,2087243.51420397
2021-10-10 23:00:00,BTC/USD,54901.54,54968.91,54375.71,54714.95,35.75227567,1956183.97567027
2021-10-10 22:00:00,BTC/USD,54804.4,54963.83,54599,54953.72,64.51510064,3545344.77634238
2021-10-10 21:00:00,BTC/USD,55402.5,55432.78,54444.94,54835.34,112.43720295,6165532.25241225
2021-10-10 20:00:00,BTC/USD,55486.91,56561,51000,55414.2,522.76593185,28968655.9007223
2021-10-10 19:00:00,BTC/USD,55320.53,55544.62,55246.07,55503.36,14.74179228,818219.003962061
2021-10-10 18:00:00,BTC/USD,55330.93,55393.28,55040,55348.65,16.66955045,922637.113514393
2021-10-10 17:00:00,BTC/USD,55496.87,55496.87,55020.6,55355.87,38.51521009,2132042.96276473
2021-10-10 16:00:00,BTC/USD,55409.57,55490.29,55180.42,55483.4,19.45875118,1079637.67522041
2021-10-10 15:00:00,BTC/USD,55153.31,55575.93,55015.22,55410.45,34.01206926,1884624.06312777
2021-10-10 14:00:00,BTC/USD,55273.82,55483.45,55152.36,55202.21,71.42575334,3942859.43528288
2021-10-10 13:00:00,BTC/USD,54966.6,55348.24,54666.74,55236.5,154.19692085,8517298.21853103
2021-10-10 12:00:00,BTC/USD,55192.07,55219.65,54764.18,54968.1,24.15281078,1327634.11823612
2021-10-10 11:00:00,BTC/USD,55027.38,55334.94,54848.99,55175.84,19.01653318,1049253.19209437
2021-10-10 10:00:00,BTC/USD,54953.82,55146.61,54716.72,55038.63,18.21072187,1002293.18303584
2021-10-10 09:00:00,BTC/USD,55606.07,55606.07,54832,54997.76,122.64849197,6745392.32572799
2021-10-10 08:00:00,BTC/USD,55677.6,55949.6,55540.03,55598.23,47.33514176,2631750.09865509
2021-10-10 07:00:00,BTC/USD,55629.06,55790.57,55445.74,55656.97,56.63277269,3152008.53062415
2021-10-10 06:00:00,BTC/USD,55647.7,55850.9,55533,55626.1,26.41449073,1469335.10279605
2021-10-10 05:00:00,BTC/USD,55956.83,56096.97,55400,55656.38,90.07418541,5013203.09136942
2021-10-10 04:00:00,BTC/USD,55027.41,56013.32,54886.37,55871.01,92.28395802,5155997.941375
2021-10-10 03:00:00,BTC/USD,54636.2,55177.76,54596.54,55040.44,46.34943173,2551093.11616916
2021-10-10 02:00:00,BTC/USD,54401,54757.68,54129.43,54663.82,56.47502555,3087140.6311606
2021-10-10 01:00:00,BTC/USD,54918.25,54971.06,54407.11,54412.94,31.08530835,1691443.01813005
2021-10-10 00:00:00,BTC/USD,54984.49,55214.39,54824.15,54963.34,20.25250448,1113145.28958576
2021-10-09 23:00:00,BTC/USD,54893.19,55169.8,54863.51,54976.92,21.39262315,1176100.5315077
2021-10-09 22:00:00,BTC/USD,54872.46,55002.25,54787.01,54897.4,19.22319308,1055303.31978999
2021-10-09 21:00:00,BTC/USD,54678.56,54875.52,54567.04,54871.66,18.35484765,1007160.9596026
2021-10-09 20:00:00,BTC/USD,54669.39,54678.8,54336,54678.8,88.95087153,4863726.91421456
2021-10-09 19:00:00,BTC/USD,54936.37,54980.2,54593.24,54669.39,19.42940042,1062193.46902714
2021-10-09 18:00:00,BTC/USD,54923.84,55127.52,54768.44,54914.58,21.09446199,1158393.52050681
2021-10-09 17:00:00,BTC/USD,54825.47,54975.59,54756.23,54924.28,14.28551996,784621.898228629
2021-10-09 16:00:00,BTC/USD,54998.81,55142.08,54696.25,54810.27,31.22897082,1711668.32246632
2021-10-09 15:00:00,BTC/USD,55159.64,55198.5,54913.54,55000.15,159.90358271,8794721.03458741
2021-10-09 14:00:00,BTC/USD,55243.84,55315.27,55075.49,55164.41,30.65792673,1691226.43988368
2021-10-09 13:00:00,BTC/USD,55000,55512.05,54960.69,55243.84,93.4557388,5162853.88134899
2021-10-09 12:00:00,BTC/USD,54826.74,55178.02,54826.74,54998.31,33.06838522,1818705.30152898
2021-10-09 11:00:00,BTC/USD,54874.61,55352.03,54801,54814.67,129.754691,7112460.56811697
2021-10-09 10:00:00,BTC/USD,54922.9,55007.68,54591.16,54901.47,39.2911729,2157143.15023416
2021-10-09 09:00:00,BTC/USD,54757.11,54928.79,54501,54919.13,29.27325798,1607661.86052716
2021-10-09 08:00:00,BTC/USD,54930.08,55074.18,54540.96,54748.7,40.21803146,2201884.9389941
2021-10-09 07:00:00,BTC/USD,54865.54,55058.52,54724.97,54946.32,42.41154387,2330358.26117506
2021-10-09 06:00:00,BTC/USD,54621.04,55181.1,54602.98,54854.65,83.99078033,4607284.85822903
2021-10-09 05:00:00,BTC/USD,54706.67,54771.84,54415,54610.02,27.1622719,1483332.21170444
2021-10-09 04:00:00,BTC/USD,54589.51,54741.88,54534.44,54697.5,19.81054447,1083587.25614783
2021-10-09 03:00:00,BTC/USD,54160.09,54719.12,54129.97,54595.55,23.26513019,1270172.57854465
2021-10-09 02:00:00,BTC/USD,54031,54220.89,53867.2,54178.23,15.42196443,835534.735940359
2021-10-09 01:00:00,BTC/USD,54259.69,54324.39,53876.4,54026.09,24.62315155,1330292.60172394
2021-10-09 00:00:00,BTC/USD,53952.82,54313.94,53674.69,54258.2,34.7551812,1885753.57258584
2021-10-08 23:00:00,BTC/USD,54077.88,54151.29,53796.72,53957.21,46.04511938,2484466.17586173
2021-10-08 22:00:00,BTC/USD,54154.02,54284.4,54035.04,54095.62,40.85875002,2210279.41475691
2021-10-08 21:00:00,BTC/USD,54007.16,54357.04,53881.06,54194.76,144.99385719,7857907.29188633
2021-10-08 20:00:00,BTC/USD,54692.17,54768.77,53761.26,54007.16,60.38205909,3261063.52640308
2021-10-08 19:00:00,BTC/USD,54510.26,54732.35,54279.14,54709.69,84.91459699,4645651.27779783
2021-10-08 18:00:00,BTC/USD,54318.95,54658.75,54229.79,54521.33,58.66627377,3198563.27208451
2021-10-08 17:00:00,BTC/USD,54324.01,54456.54,54152.36,54316.37,60.8476414,3305023.00390972
2021-10-08 16:00:00,BTC/USD,54343.34,54507.14,54046.94,54310.22,55.39916372,3008740.76944922
2021-10-08 15:00:00,BTC/USD,54599.08,54794.75,54042.7,54352.77,53.71314074,2919457.98461885
2021-10-08 14:00:00,BTC/USD,54201.97,54706.86,54201.97,54602.78,64.1214302,3501208.34649596
2021-10-08 13:00:00,BTC/USD,54859.24,54908.83,54050,54200.68,201.04040829,10896526.8367956
2021-10-08 12:00:00,BTC/USD,55264.61,55307.28,54495.48,54889.62,278.48140006,15285738.2263614
2021-10-08 11:00:00,BTC/USD,55512.06,55610.42,55157.03,55293.85,142.22516574,7864176.9806527
2021-10-08 10:00:00,BTC/USD,55231.97,55574.08,55183.91,55500.9,31.08721702,1725368.52310532
2021-10-08 09:00:00,BTC/USD,55845.79,55913.25,55101,55263.87,206.57570058,11416172.662012
2021-10-08 08:00:00,BTC/USD,54852.76,56168,54768.61,55845.79,288.11783098,16090167.8841646
2021-10-08 07:00:00,BTC/USD,54132.76,55000,54041.65,54786.74,90.54658569,4960752.24808575
2021-10-08 06:00:00,BTC/USD,54201,54298.5,54032.02,54162.19,45.64354313,2472154.25528025
2021-10-08 05:00:00,BTC/USD,53900.44,54199.42,53623.02,54181.95,50.69601695,2746809.05558405
2021-10-08 04:00:00,BTC/USD,53824.83,53978.16,53793.47,53894.23,18.51446115,997822.627544165
2021-10-08 03:00:00,BTC/USD,53878.99,53940.43,53714.76,53835.34,30.65390323,1650263.30271415
2021-10-08 02:00:00,BTC/USD,54337.13,54441.19,53821.25,53884.61,65.15339178,3510765.10624251
2021-10-08 01:00:00,BTC/USD,54144.73,54420.77,54085.48,54330.86,45.66196843,2480854.01409475
2021-10-08 00:00:00,BTC/USD,53816.16,54234.39,53732.93,54151.01,53.41551132,2892503.88764443
2021-10-07 23:00:00,BTC/USD,53927.05,53979.33,53650,53787.6,18.5202661,996160.66488036
2021-10-07 22:00:00,BTC/USD,54313.45,54701,53787.33,53926.67,86.70356074,4675634.30785094
2021-10-07 21:00:00,BTC/USD,54190.97,54553.13,54092.17,54290.06,56.63925501,3074948.5528482
2021-10-07 20:00:00,BTC/USD,53991.95,54331.98,53930,54191.08,52.85160452,2864085.52867168
2021-10-07 19:00:00,BTC/USD,53949.31,54200.83,53885.92,53991.95,73.71815191,3980186.77201712
2021-10-07 18:00:00,BTC/USD,54190.99,54235.27,53852.55,53934,56.73935599,3060180.42596466
2021-10-07 17:00:00,BTC/USD,54142.77,54319.42,54057.06,54196.2,79.63393936,4315856.90434243
2021-10-07 16:00:00,BTC/USD,53942.69,54340.33,53421.19,54170.97,107.94100989,5847269.20852089
2021-10-07 15:00:00,BTC/USD,53786.14,54211,53666.16,53929.64,174.30708812,9400318.51175988
2021-10-07 14:00:00,BTC/USD,54591.68,54712.9,53289.57,53855.06,214.01490032,11525785.2976276
2021-10-07 13:00:00,BTC/USD,54000,54701,53811.13,54591.68,309.15617943,16877355.2174651
2021-10-07 12:00:00,BTC/USD,54340.03,54384.9,53599.26,54000,251.98144891,13606998.24114
2021-10-07 11:00:00,BTC/USD,53975.74,54392.02,53935.76,54338.67,67.15335829,3649024.17551207
2021-10-07 10:00:00,BTC/USD,54340.55,54446.63,53841.73,53945.31,55.51493737,2994770.50605523
2021-10-07 09:00:00,BTC/USD,54526.01,54564.86,53800.01,54324.47,107.59106225,5844827.43346826
2021-10-07 08:00:00,BTC/USD,54807.6,54807.6,54423.56,54551.39,56.1662784,3063948.55784698
2021-10-07 07:00:00,BTC/USD,54543.02,54828.31,54301,54789.95,93.18719717,5105721.87358444
2021-10-07 06:00:00,BTC/USD,54719.25,54984.74,54445,54544.95,47.19154341,2574060.37572128
2021-10-07 05:00:00,BTC/USD,55087.89,55087.89,54626.61,54747.52,53.19586939,2912341.92334641
2021-10-07 04:00:00,BTC/USD,54790.3,55246.41,54768.77,55089.37,46.0531868,2537041.04730432
2021-10-07 03:00:00,BTC/USD,55088.25,55228.59,54764.9,54812.32,35.89177877,1967311.66331045
2021-10-07 02:00:00,BTC/USD,54819.78,55250.76,54715.35,55107.28,87.0789083,4798681.78178242
2021-10-07 01:00:00,BTC/USD,54822.95,54926.25,54165,54834.45,84.43479065,4629935.30615789
2021-10-07 00:00:00,BTC/USD,55360.1,55360.32,54533,54826.28,134.03554343,7348670.23404534
2021-10-06 23:00:00,BTC/USD,55169.45,55800,55111.68,55345.79,159.4163737,8823025.14136172
2021-10-06 22:00:00,BTC/USD,55123.81,55300,54901.58,55156.66,65.9026575,3634970.47282395
2021-10-06 21:00:00,BTC/USD,54930.22,55297.64,54922.33,55123.81,31.09584165,1714121.26690469
2021-10-06 20:00:00,BTC/USD,55080.67,55400,54825.74,54936.19,69.47061006,3816450.63367207
2021-10-06 19:00:00,BTC/USD,54560.64,55100,54541.69,55080.67,184.17012333,10144213.786999
2021-10-06 18:00:00,BTC/USD,54625.4,55121.15,54512.37,54566.66,141.65561752,7729673.91830388
2021-10-06 17:00:00,BTC/USD,54899.73,54916.42,54527.81,54602.84,87.09738786,4755764.73373752
2021-10-06 16:00:00,BTC/USD,54982.23,55065.52,54464.02,54905.51,330.61954897,18152834.9521678
2021-10-06 15:00:00,BTC/USD,54498.38,55170,54268.27,55030.89,514.29606266,28302170.0516756
2021-10-06 14:00:00,BTC/USD,53982.35,54526.02,53748.47,54497.93,302.03978548,16460543.0863041
2021-10-06 13:00:00,BTC/USD,52782.62,55499.96,52665.34,53982.35,1005.11185109,54258299.7346883
2021-10-06 12:00:00,BTC/USD,51293.92,52879.73,51284.15,52776.61,401.60413941,21195305.0400272
2021-10-06 11:00:00,BTC/USD,51169.77,51493.76,51121.71,51337.64,54.79177928,2812880.6396361
2021-10-06 10:00:00,BTC/USD,50695.92,51487.89,50653.52,51209.75,92.04400149,4713550.30530253
2021-10-06 09:00:00,BTC/USD,50713.43,50850.75,50428.64,50714.25,110.27133647,5592328.1255737
2021-10-06 08:00:00,BTC/USD,51479.93,51511.65,50463.19,50695.66,353.60718135,17926349.4392779
2021-10-06 07:00:00,BTC/USD,51532.81,51595.13,51215,51475.79,98.52248812,5071522.90874262
2021-10-06 06:00:00,BTC/USD,51520.51,51743.4,51227.17,51559.96,125.04802438,6447471.13511183
2021-10-06 05:00:00,BTC/USD,51330.63,51850,51228.62,51568.98,50.63575417,2611234.19407765
2021-10-06 04:00:00,BTC/USD,51550.08,51608.55,51249.89,51344.14,61.60846298,3163233.54842994
2021-10-06 03:00:00,BTC/USD,51586.61,51631.44,51321.25,51564.33,39.4018477,2031729.87741254
2021-10-06 02:00:00,BTC/USD,51293.13,51649.97,51183.08,51611.54,27.90354965,1440145.16890296
2021-10-06 01:00:00,BTC/USD,51348.56,51362.58,50914.4,51316.84,83.6272999,4291488.76860032
2021-10-06 00:00:00,BTC/USD,51521.89,51535.49,51228.39,51360.87,51.96099279,2668761.79575813
2021-10-05 23:00:00,BTC/USD,51381.08,51649.98,51369.74,51501.19,39.1941004,2018542.81157948
2021-10-05 22:00:00,BTC/USD,51763.55,51804.85,51349.91,51388.06,39.82768678,2046667.55791185
2021-10-05 21:00:00,BTC/USD,51481.87,51914.68,51339.7,51780.5,75.58011235,3913576.00753917
2021-10-05 20:00:00,BTC/USD,51231.48,51852.92,51114.62,51469.51,394.59891675,20309812.8916533
2021-10-05 19:00:00,BTC/USD,50651.32,51416.56,50591.52,51220.53,214.73561149,10998871.8303919
2021-10-05 18:00:00,BTC/USD,50185.32,50808.25,50175.67,50654.71,150.06523465,7601510.9422777
2021-10-05 17:00:00,BTC/USD,50137.1,50239.87,49990,50173.91,56.78669561,2849210.55473354
2021-10-05 16:00:00,BTC/USD,49807.25,50142.48,49655.97,50120.3,82.99216678,4159592.29666363
2021-10-05 15:00:00,BTC/USD,49872.49,50200,49711.56,49792.65,55.7390544,2775395.22707016
2021-10-05 14:00:00,BTC/USD,50235.51,50377,49613,49879.13,146.39269914,7301940.47145495
2021-10-05 13:00:00,BTC/USD,49999.64,50334.67,49815.33,50239.71,91.44881836,4594362.11424908
2021-10-05 12:00:00,BTC/USD,49901.19,50123.66,49748.84,50017.24,51.7531856,2588551.50491974
2021-10-05 11:00:00,BTC/USD,50009.86,50160.07,49837.35,49901.19,59.15507969,2951908.87107583
2021-10-05 10:00:00,BTC/USD,50287.36,50400,49868,50026.07,79.7535801,3989758.18083321
2021-10-05 09:00:00,BTC/USD,49933.55,50398.1,49605.11,50310.35,215.30874537,10832258.3376256
2021-10-05 08:00:00,BTC/USD,49505.22,49990,49427.04,49942.75,91.49802658,4569663.0669783
2021-10-05 07:00:00,BTC/USD,49310.74,49684,49283.3,49485.98,53.9282683,2668693.20652843
2021-10-05 06:00:00,BTC/USD,49336.06,49489.68,49273.54,49324.83,40.52837424,1999055.16956438
2021-10-05 05:00:00,BTC/USD,49161.68,49437.98,49157.28,49354.09,48.62696027,2399939.373592
2021-10-05 04:00:00,BTC/USD,49323.86,49336.66,49096.84,49174.33,18.67303059,918233.768332755
2021-10-05 03:00:00,BTC/USD,49352.2,49510.57,49149.6,49320,27.28444632,1345668.8925024
2021-10-05 02:00:00,BTC/USD,49291.58,49412.75,49079.66,49340.46,22.65484054,1117800.25347025
2021-10-05 01:00:00,BTC/USD,49519.47,49622.49,49185.63,49279.62,60.26879369,2970023.2509016
2021-10-05 00:00:00,BTC/USD,49283.89,49811,49075,49506.8,89.80201503,4445810.3976872
2021-10-04 23:00:00,BTC/USD,48945.52,49467.88,48929.51,49242.14,46.2353498,2276727.56780057
2021-10-04 22:00:00,BTC/USD,48949,49068.8,48714.58,48955.21,65.59191688,3211066.06516294
2021-10-04 21:00:00,BTC/USD,48975,49167.56,48575,48949.5,106.54474188,5215311.84265506
2021-10-04 20:00:00,BTC/USD,49424.19,49499.98,48980.5,49011.53,122.59867584,6008748.67889243
2021-10-04 19:00:00,BTC/USD,49368.23,49462.96,48883.42,49403.87,155.05233352,7660185.32841872
2021-10-04 18:00:00,BTC/USD,49348.79,49530.53,49050,49336.04,256.93686389,12676247.3943516
2021-10-04 17:00:00,BTC/USD,48616.9,49494.09,48222.8,49283.06,273.55406363,13481581.3311211
2021-10-04 16:00:00,BTC/USD,47776.31,48950,47736.37,48612.2,181.72612263,8834106.61851408
2021-10-04 15:00:00,BTC/USD,47444.03,47831.81,46900,47828.55,184.10161616,8805313.35358937
2021-10-04 14:00:00,BTC/USD,48159.87,48524.4,47250.13,47474.38,434.41708016,20623681.5420063
2021-10-04 13:00:00,BTC/USD,47738.33,48163.32,47708.18,48163.32,84.43296601,4066571.96048875
2021-10-04 12:00:00,BTC/USD,47611.76,47840.33,47463.42,47748.54,59.68178163,2849717.93743132
2021-10-04 11:00:00,BTC/USD,47649.35,47726.86,47400,47619.11,74.3793916,3541880.43033348
2021-10-04 10:00:00,BTC/USD,47747.71,47774.24,47525.02,47656.5,46.32247185,2207566.87971953
2021-10-04 09:00:00,BTC/USD,47670.81,47795.21,47546.47,47747.71,130.08246098,6211139.62295936
2021-10-04 08:00:00,BTC/USD,47866.6,47961.19,47500.02,47686.99,84.5754034,4033146.41618177
2021-10-04 07:00:00,BTC/USD,47724.76,47864.62,47626.27,47864.62,50.17489387,2401602.22862788
2021-10-04 06:00:00,BTC/USD,47810.03,47852.57,47580.75,47738.66,55.13404252,2632025.31028782
2021-10-04 05:00:00,BTC/USD,47795.72,47882.45,47750,47810.49,39.99201633,1912037.8968253
2021-10-04 04:00:00,BTC/USD,47480,47848,47242.23,47784.56,54.95529077,2626014.38911651
2021-10-04 03:00:00,BTC/USD,47706.12,47799,47386.42,47519.58,61.37152482,2916349.08340598
2021-10-04 02:00:00,BTC/USD,47844.33,47903.34,47620,47697.03,44.47256409,2121209.22357765
2021-10-04 01:00:00,BTC/USD,47930.95,48189,47766.05,47844.28,48.01091889,2297047.84643045
2021-10-04 00:00:00,BTC/USD,48231.04,48323.59,47880,47961.59,77.436042,3713955.69762678
2021-10-03 23:00:00,BTC/USD,48016.99,48349,47915.2,48235.93,27.37461772,1320440.14411868
2021-10-03 22:00:00,BTC/USD,47760.19,48219.13,47740.03,48013.36,64.77687555,3110155.44545735
2021-10-03 21:00:00,BTC/USD,48460.76,48490.85,47609.09,47795.45,141.84115971,6779362.05686132
2021-10-03 20:00:00,BTC/USD,48841.41,48852.33,48431.41,48452.41,86.67795652,4199755.88726921
2021-10-03 19:00:00,BTC/USD,48861.63,48981.5,48768.96,48818.68,20.86952334,1018822.58168799
2021-10-03 18:00:00,BTC/USD,48936.5,49213.42,48597.88,48878.85,176.98417881,8650783.12842717
2021-10-03 17:00:00,BTC/USD,48071.48,49225.55,47980.84,48916.8,150.32524159,7353429.77780971
2021-10-03 16:00:00,BTC/USD,47912.37,48104.09,47858.2,48072.61,39.47539737,1897685.38236304
2021-10-03 15:00:00,BTC/USD,47989.67,48043.84,47826.52,47912.42,20.50044613,982225.985167935
2021-10-03 14:00:00,BTC/USD,48092.73,48135.29,47934.84,47972.62,19.87427916,953421.241916599
2021-10-03 13:00:00,BTC/USD,47982.42,48175.52,47880,48091.25,26.28926388,1264283.56156905
2021-10-03 12:00:00,BTC/USD,48018.34,48128.64,47848.72,47998.34,22.21859639,1066455.74384999
2021-10-03 11:00:00,BTC/USD,47818.67,48063.22,47812.75,48023.67,19.3327204,928428.184691868
2021-10-03 10:00:00,BTC/USD,47857.56,47988.08,47766.68,47830.91,24.50037233,1171875.10388272
2021-10-03 09:00:00,BTC/USD,47847.91,47888.66,47652.3,47832.64,21.61288887,1033801.53267872
2021-10-03 08:00:00,BTC/USD,47922.32,48006.77,47834.2,47844.87,14.20609165,679688.608202336
